source,target
482479,86718
482479,482871
482479,136073
482479,482873
482479,482491
482479,86721
482479,86722
482479,43847
482479,482425
482479,1362
482479,482548
482479,482495
482479,482497
482479,117779
482479,482688
1153314,482525
1153314,482479
1153314,482526
1153314,482527
1153314,482500
1153314,482851
1153314,19114
1153314,482482
1153314,482533
1153314,482534
1153314,482535
1153314,482536
1153314,113559
1153314,49656
1153314,492
1153314,482539
1153314,482487
1153314,482541
1153314,482542
1153314,482543
1153314,482864
1153314,66317
1153314,86718
1153314,1381
1153314,43847
1153314,482548
1153314,482495
1124590,482920
1124590,482525
1124590,482922
1124590,482923
1124590,482924
1124590,15826
1124590,12179
1124590,1652
1124590,482929
1124590,19114
1124590,482931
1124590,482534
1124590,184196
1124590,482535
1124590,2
1124590,482487
1124590,19121
1124590,19122
1124590,70734
1124590,482940
1124590,19124
1124590,482943
1124590,482944
482399,79670
482399,22490
482399,22492
482399,482950
482399,446899
482399,482952
482399,482953
482399,187558
482399,482643
482399,197014
482399,482957
482399,482958
482399,482959
482399,482409
482399,71085
482399,482663
482399,62925
482399,482964
482399,138484
482399,482399
482399,21401
482399,86720
482399,482969
482399,40521
482399,6109
482399,20106
482399,482973
1124592,81180
1124592,482977
1124592,482978
1124592,459373
1124592,482981
1124592,482982
1124592,482983
482500,482984
482500,482744
482500,482986
482500,67844
482500,19118
482500,19119
482500,86709
482500,86710
482500,482501
482500,19973
482500,482995
482500,396235
482500,86714
482500,86715
482500,19114
482500,482535
482500,19115
482500,76239
482500,482698
482500,482699
482500,86713
482500,482700
482500,482539
482500,144434
482500,482702
482500,76245
482500,19121
482500,19122
482500,483014
482500,482704
482500,19123
482500,483018
482500,482610
482500,144442
482500,103770
482500,482734
482500,483023
482500,21401
482500,482708
482500,86723
482500,482711
482500,19128
482500,483035
1124594,483036
1124594,483037
1124594,483039
1124594,483040
1124594,483041
1124594,483042
1124594,483043
482625,482625
482625,599
482625,848
482625,78057
482626,482625
1124597,219329
1124597,483054
1124597,483055
1124597,483056
422914,482625
422914,13564
422914,482590
422914,483061
422914,1649
422914,84304
422914,482498
422914,123765
422914,19114
422914,483069
422914,482602
422914,599
422914,483072
422914,1455
422914,8314
422914,27111
422914,483076
422914,331121
422914,483078
422914,22508
422914,41828
422914,1660
422914,21401
422914,483083
422914,483085
422914,483086
422914,17852
422914,219405
422914,67196
422914,483090
422914,123777
422914,483092
422914,483093
422914,218382
422914,252619
482487,482922
482487,482923
482487,482924
482487,482477
482487,19114
482487,482481
482487,482931
482487,482534
482487,483104
482487,2
482487,482487
482487,70734
482487,19123
482487,482940
482487,19124
482487,483112
482487,482489
482487,483115
482487,482943
482487,482944
482487,482558
482487,482421
482487,482425
482487,482495
482487,482497
482487,483125
482479,483129
482479,482771
482479,482481
482479,483104
482479,482483
482479,19123
482479,483112
482479,482489
482479,483115
482479,482421
1124601,483177
1124601,55562
1124601,149486
1124601,22492
1124601,483181
1124601,9128
1124601,107706
1124601,321375
1124601,19115
1124601,20091
1124601,149496
1124601,41638
1124601,295694
1124601,483191
1124601,483192
1124601,483193
1124601,8277
1124601,174474
1124601,433178
1124601,22513
1124601,149516
1124601,20106
1124601,20107
1124601,475395
1124601,483202
1124601,483203
1124601,4468
1124601,483205
1124601,483206
121498,72334
121498,5272
121498,5789
121498,11636
121498,74505
121498,11637
121498,16950
121498,16721
121498,2374
121498,5801
121498,12515
121498,74506
121498,483219
121498,78831
121498,13511
121498,5943
121498,6960
121498,16549
121498,483225
121498,5953
121498,74514
121498,13515
121498,5827
121498,13518
59907,19960
59907,71245
59907,16332
59907,155571
59907,8851
59907,54315
59907,157617
59907,59912
59907,483240
59907,483241
59907,18799
59907,483243
59907,23345
59907,8275
59907,8266
59907,19124
59907,16388
59907,145955
59907,483250
59907,37031
59907,482675
59907,16415
59907,483254
59907,59965
59907,483258
234086,45831
234086,96024
234086,91830
234086,76429
234086,2034
234086,64368
234086,203657
234086,2036
234086,96038
234086,96044
234086,45837
234086,96048
234086,2039
234086,4446
234086,2044
234086,91848
1124605,31366
1124605,31368
1124605,31370
486561,482679
486561,483129
486561,482922
486561,482923
486561,482924
486561,12179
486561,482550
486561,86710
486561,482719
486561,78702
486561,297997
486561,483294
486561,483295
486561,86714
486561,86715
486561,482929
486561,483299
486561,19114
486561,482480
486561,482482
486561,482931
486561,482534
486561,482535
486561,482725
486561,483307
486561,482700
486561,78706
486561,482539
486561,482487
486561,19122
486561,70734
486561,66317
486561,19123
486561,482605
486561,482940
486561,482689
486561,136073
486561,19124
486561,482734
486561,212539
486561,9944
486561,482944
486561,21401
486561,483328
486561,86722
486561,86723
486561,109964
486561,1362
486561,482548
486561,482497
486561,482688
14878,60037
14878,11787
14878,7216
14878,11789
14878,7220
14878,10339
14878,448
14878,11794
14878,20306
14878,329828
1124608,482502
1124608,1455
1124608,483355
1124608,219405
1124608,123777
1124608,252619
1124610,53600
1124610,668
1124610,483372
1124610,11866
1124610,1327
1124610,1328
1124610,14684
1124610,7223
1124610,5492
1124610,11869
1124610,14881
1124610,483381
1124610,1344
1124610,31419
1124610,266297
1124610,483385
1124610,46157
1124610,348588
1327,1327
1327,2781
1327,41521
1327,4491
1327,6827
1327,483393
1327,2381
1327,1340
1327,2537
1327,3406
1327,14719
1327,19364
1327,10355
485364,174836
485364,482622
485364,76232
485364,30357
485364,482625
485364,482626
485364,482627
485364,482628
485364,103588
485364,482630
485364,114697
485364,482632
485364,482633
485364,482634
485364,482635
485364,482360
485364,30360
485364,136843
485364,330630
485364,53804
485364,482643
485364,197014
485364,482645
485364,64969
485364,30362
485364,76243
485364,482649
485364,30363
485364,15246
485364,141548
485364,23240
485364,143671
485364,23239
485364,30366
485364,482658
485364,26526
485364,30367
485364,71085
485364,245445
485364,482663
485364,482664
485364,22508
485364,482666
485364,32523
485364,433662
485364,482399
485364,21401
485364,482671
485364,6109
485364,76256
485364,482674
485364,482675
485364,64978
485364,482677
482609,482690
482609,482590
482609,67844
482609,482500
482609,482596
482609,19115
482609,482698
482609,482598
482609,483469
482609,482601
482609,483471
482609,482602
482609,483076
482609,331121
482609,483476
482609,482610
482609,482611
482609,482612
482609,483480
482609,482548
482609,218382
482609,482688
1124614,482590
1124614,482550
1124614,482500
1124614,78702
1124614,19114
1124614,482596
1124614,482535
1124614,482598
1124614,482601
1124614,482602
1124614,78706
1124614,331121
1124614,136073
1124614,482609
1124614,482610
1124614,482611
1124614,482612
1124614,4207
1124614,174974
1124614,57323
1124614,218382
1124614,212003
482605,482678
482605,482679
482605,482680
482605,19114
482605,482535
482605,78706
482605,482684
482605,9944
482605,86722
482605,482548
482605,482688
482605,482689
1153315,15826
1153315,482590
1153315,483577
1153315,483578
1153315,19114
1153315,483580
1153315,482725
1153315,476166
1153315,482598
1153315,483469
1153315,482601
1153315,224742
1153315,86714
1153315,86715
1153315,483589
1153315,483076
1153315,19123
1153315,331121
1153315,483593
1153315,482610
1153315,482611
1153315,482612
1153315,483597
1153315,483598
1153315,21401
1153315,483600
1153315,1362
1153315,218382
1124619,483620
1124619,71844
1124619,31837
1124619,483623
1124619,71460
1124619,483625
1124619,9172
1124619,31848
1124619,381549
1124619,300713
1124619,483631
1124619,291211
1153316,482690
1153316,482590
1153316,67844
1153316,482500
1153316,482596
1153316,19115
1153316,482698
1153316,482598
1153316,483469
1153316,482601
1153316,483471
1153316,482602
1153316,483076
1153316,331121
1153316,483476
1153316,482610
1153316,482611
1153316,482612
1153316,483480
1153316,482548
1153316,218382
1153316,482688
483476,483660
483476,15826
483476,19114
483476,483663
483476,482598
483476,2
483476,174930
483476,483667
483476,483668
483476,174958
483476,174961
483476,174967
483476,174968
483476,483673
483476,483674
483476,174974
483476,174980
483476,483678
483476,4207
483476,21401
1153317,30357
1153317,482590
1153317,482628
1153317,482630
1153317,114697
1153317,8266
1153317,30360
1153317,64969
1153317,482602
1153317,23239
1153317,483745
1153317,483746
1153317,483076
1153317,331121
1153317,483749
1153317,482664
1153317,482612
1153317,482666
1153317,84479
1153317,21401
1153317,174974
1153317,483756
1153317,218382
482596,482714
482596,482590
482596,483580
482596,482535
482596,482598
482596,483469
482596,483589
482596,482605
482596,483668
482596,331121
482596,482611
482596,482734
482596,86723
482596,482548
482596,482700
1153318,103588
1153318,482630
1153318,30363
1153318,482664
1153318,483780
1124626,15826
1124626,482590
1124626,483577
1124626,19114
1124626,483580
1124626,482725
1124626,482726
1124626,482598
1124626,482601
1124626,86713
1124626,86714
1124626,86715
1124626,19123
1124626,331121
1124626,482611
1124626,482734
1124626,482612
1124626,4207
1124626,21401
1124626,483600
1124626,218382
1124626,483817
1153319,8375
1153319,8376
1153319,478
1153319,8378
1153319,479
1153319,480
1153319,8381
1153319,481
1153319,8383
1153319,8384
1153319,1238
1153319,483
1153319,3508
1153319,8388
1153319,8389
1153319,3148
1153319,8391
1153319,8392
1153319,3164
1153319,8394
1153319,8395
1153319,8396
1153319,8397
1153319,8398
1153319,8399
1153320,4322
1153320,43319
1153320,32872
1153320,36530
1153320,2962
1153320,36533
1153320,21992
1153320,36535
1153320,17198
1153320,36539
1153320,29491
1153320,17206
1153320,6817
1153320,17210
1153320,72219
1153321,185092
1153321,185093
1153321,37977
1153321,332879
1153321,1002
1153321,77334
1153321,332882
1153321,332883
1153321,77349
1153321,332886
1153322,399228
1153322,71943
1153322,7423
1153322,7424
1153322,459460
1153322,34114
1153322,1279
1153322,117
1153322,38479
1153322,41006
1153322,9685
1153322,95452
1153322,120185
1153322,173712
1153322,158130
1153322,6196
1153322,281271
1153322,3331
1153322,3000
1153322,459476
70555,6479
70555,49
70555,18130
70555,2740
70555,4389
70555,150650
70555,16328
70555,4395
70555,43418
1124634,484121
1124634,484122
1124634,484123
1124634,484124
1124634,484126
1124634,484127
1124634,484128
1124635,484129
1124635,4470
1124635,161653
1124635,31455
1124635,484134
1124635,484135
1153323,2462
1153323,9246
1153323,5220
1153323,9241
1153323,213044
1153323,213045
1153323,3153
1153323,9247
1153323,27958
1153323,40473
1153323,4013
1153323,5407
1153323,213053
1153323,213054
1153323,9256
1153323,117247
1153324,5129
1153324,63005
1153324,1259
1153324,134329
1153324,124995
1124640,115825
1124640,2472
1124640,5236
1124640,51501
1124640,5726
1124640,5731
3667,484258
3667,373812
3667,215508
3667,484262
3667,216318
3667,484264
1102705,24683
1102705,484266
1124645,484290
1124645,29830
1124645,2984
1124645,55006
1124645,777
1124645,783
1124645,2987
1124645,20406
1124645,13393
1124645,789
62439,12726
62439,9476
62439,37347
62439,52721
62439,3508
62439,72613
62439,213434
62439,484308
62439,484309
62439,17837
62439,484312
62439,160353
62439,109369
62439,12768
62439,7692
62439,8925
62439,484319
1124647,36923
1124647,200787
1124647,20752
1124650,228532
1124650,484387
1124650,19164
1124650,12016
1124650,128824
1124650,484391
1124650,484392
1124650,484394
1124650,74610
1124650,426117
1124650,39597
7422,6350
7422,484399
7422,52115
7422,24529
7422,58540
7422,60609
7422,34119
7422,17204
7422,6196
7422,139716
28278,5472
28278,4584
28278,6350
28278,233925
28278,2348
28278,44446
28278,484424
28278,21231
28278,251
28278,20560
28278,117
28278,70192
28278,122
28278,16300
28278,910
28278,484434
28278,484435
28278,6213
28278,6214
28278,6223
28278,10599
199182,155634
199182,204879
199182,122755
199182,53880
199182,57594
199182,284344
199182,480963
199182,484448
199182,484449
199182,280279
199182,6404
199182,6405
199182,40317
199182,484454
199182,480674
199182,303784
199182,12476
199182,280283
199182,276124
199182,6414
199182,477352
199182,1513
199182,279033
1153325,6323
1153325,27895
1153325,413
1153325,10169
1153325,91850
1153325,55731
1153325,13747
1153325,30259
1153325,101100
1153325,138059
1153325,26152
1153325,112378
1153325,481495
1153325,10430
1153325,55739
1153325,79128
1153325,37930
1153325,21947
1153325,998
1153325,15697
1153325,15698
1153325,34892
1153325,6585
1153325,83270
1153325,481507
1153325,15701
1153325,229576
1153325,8361
1153325,144325
1153325,58675
1153325,17798
1153325,53177
1153325,365423
1153325,195835
1153325,4320
1153325,21925
1153325,24182
1153325,1000
1153325,481521
1153325,34895
1153325,325108
1153325,8074
1153325,145215
1153325,21933
1153325,194193
1153325,481529
1153325,41775
1153325,481531
1153325,53180
1153325,922
1153325,2842
1153325,19643
1153325,276038
1153325,173404
1153325,194197
1153325,380157
1153325,194198
1153325,10435
1153325,22564
1153325,8365
1153325,83145
1153325,249243
1153325,15866
1153325,1941
1153325,55758
1153325,83146
1153325,6596
1153325,481554
1153325,8366
1153325,303282
1153325,1003
1153325,481558
1153325,21990
1153325,26191
1153325,24202
1153325,2362
1153325,13787
1153325,152726
1153325,481566
1153325,101004
1153325,26193
1153325,154062
1153325,724
1153325,481574
1153325,933
1153325,8367
1153325,5045
1153325,83150
1153325,154064
1153325,6608
1153325,481581
1153325,248095
1153325,173764
1153325,13708
1153325,303292
1153325,239986
1153325,31707
1153325,24204
1153325,168226
1153325,154065
1153325,80816
1153325,4714
1153325,1272
1153325,2440
1153325,5962
1153325,481597
1153325,6618
1153325,26205
1153325,481600
1153325,54209
1153325,62013
1153325,11632
1153325,81246
1153325,55788
1153325,133868
1153325,312041
1153325,30300
1153325,481611
1153325,481612
1153325,947
1153325,79169
1153325,481616
1153325,37995
1153325,83157
1153325,152741
1153325,6337
1153325,10796
1153325,26221
1153325,22067
1153325,365438
1153325,365437
1153325,214112
1153325,83158
1153325,392472
1153325,3832
1153325,12835
1153325,33331
1153325,13717
480405,484660
480405,27108
480405,27112
480405,418528
480405,172843
480405,172877
480405,204914
480405,484670
482361,6020
482361,79670
482361,484717
482361,484718
482361,174836
482361,169883
482361,17661
482361,484723
482361,22490
482361,22492
482361,1099
482361,484728
482361,261233
482361,55692
482361,179141
482361,484734
482361,484735
482361,484736
482361,483181
482361,303096
482361,484739
482361,365611
482361,433635
482361,205930
482361,484744
482361,174877
482361,121283
482361,482360
482361,484749
482361,484750
482361,484751
482361,482952
482361,484753
482361,447003
482361,482399
482361,482953
482361,484757
482361,482719
482361,36604
482361,1652
482361,484761
482361,484762
482361,484763
482361,6042
482361,484765
482361,19114
482361,484767
482361,303102
482361,197014
482361,191099
482361,30362
482361,484774
482361,484775
482361,484776
482361,484777
482361,71797
482361,121528
482361,482958
482361,174792
482361,483191
482361,482959
482361,484784
482361,484785
482361,482409
482361,23240
482361,6054
482361,23239
482361,484790
482361,484791
482361,484792
482361,484793
482361,484794
482361,484795
482361,184205
482361,484797
482361,484798
482361,484799
482361,254965
482361,484801
482361,71085
482361,286908
482361,484804
482361,484805
482361,484806
482361,482663
482361,179148
482361,484810
482361,484811
482361,484812
482361,484813
482361,370804
482361,169921
482361,484816
482361,484818
482361,22505
482361,62925
482361,484822
482361,484823
482361,484825
482361,248497
482361,389426
482361,22511
482361,484831
482361,6094
482361,482964
482361,484834
482361,138484
482361,484837
482361,484840
482361,484841
482361,175007
482361,482671
482361,86720
482361,484847
482361,484849
482361,482969
482361,484851
482361,6109
482361,484853
482361,484854
482361,484855
482361,455648
482361,14308
482361,20106
482361,484860
482361,484861
482361,484862
482361,484863
482361,484864
482361,484866
482361,484867
482361,482973
482361,4468
482361,484870
482361,484874
482361,484875
482361,484876
482361,484877
482361,121312
482361,484880
482361,484881
482361,484882
482361,484883
482543,484885
482543,484886
482543,397227
482543,484888
482543,484889
482543,484890
482543,482750
482543,241740
482543,484893
482543,484894
482543,484895
482543,75959
482543,43847
482543,484898
17678,230628
17678,484900
17678,24374
17678,21146
17678,0
17678,58942
17678,99092
17678,9842
17678,32783
17678,130277
17678,58958
17678,484910
17678,58963
17678,21155
17678,484913
17678,230321
17678,484915
17678,484917
17678,130306
17678,176155
17678,130313
17678,9847
1124661,484922
484926,2553
484926,2554
484926,484925
484926,484926
484926,119060
484926,484928
484926,168864
484926,1442
484926,44936
484926,484932
484926,484933
484926,484934
484926,484935
484962,28847
484962,482690
484962,484962
484962,483471
484962,484965
484962,482501
484962,14301
484962,482680
484962,19114
484962,482534
484962,224742
484962,484973
484962,484975
484962,482605
484962,484977
484962,23059
484962,484979
484962,482548
484962,482688
1124667,318199
1124667,104220
1124667,485017
1124667,16581
1124667,94995
1124667,104229
1124667,2
1124667,20033
1124667,485025
1124667,104230
1124667,104233
1124667,198201
1124667,485031
1124667,21059
1124667,43532
1124667,104214
1124667,14610
1124667,373260
1124667,95002
1124667,485039
1124667,318242
1124667,485041
1124667,485042
1124668,108947
1124668,161149
1124668,208825
1124668,108946
1124668,251395
1124668,139954
1124668,485050
1124668,485051
1124668,485052
1124668,485054
1124668,485055
1124668,126808
1124668,485057
1124668,485058
1124668,485059
1124668,23182
1124668,20033
1124668,485063
1124668,485065
1124668,485066
1124668,485067
1124668,485068
1124668,485070
1124668,324379
1124668,167754
1124668,385537
1124668,485074
1124668,231512
1124668,485077
1124668,144454
1153326,2092
1153326,485092
1153326,23959
1153326,485094
1153326,481703
1153326,11079
1153326,485097
1153326,22580
1153326,649
1153326,3917
1153326,57226
1153326,481696
1153326,485104
1153327,185095
1153327,77771
1153327,482010
1153327,482011
1153327,482012
1153328,92665
1153328,482016
1153328,210372
1153328,93035
1153328,2939
1153329,190313
1153329,185095
1153329,332879
1153329,481983
1153329,481984
1153329,1238
1153329,332882
1153329,332883
1153329,6608
1153329,332886
1153330,485283
1153330,485284
1153331,9570
1153331,53964
1153331,31421
1153331,485283
1153331,485284
1153331,4466
1153331,219
1153331,481480
1153331,481271
1153332,295
1153332,30357
1153332,442321
1153332,1897
1153332,1898
1153332,103588
1153332,114697
1153332,40057
1153332,485333
1153332,485334
1153332,485335
1153332,485336
1153332,482643
1153332,197014
1153332,64969
1153332,20091
1153332,485343
1153332,485344
1153332,76243
1153332,30363
1153332,599
1153332,485348
1153332,485350
1153332,143671
1153332,23239
1153332,190504
1153332,30366
1153332,482658
1153332,483014
1153332,71085
1153332,75959
1153332,305559
1153332,482663
1153332,2075
1153332,485364
1153332,485365
1153332,22508
1153332,482666
1153332,140180
1153332,199408
1153332,485372
1153332,482399
1153332,21401
1153332,291
1153332,10513
1153332,123038
1153332,485380
1153332,485381
1153332,485382
1153332,485383
1153332,485384
1153332,485385
1153332,8571
1153332,118144
1153333,485390
1153333,485391
1153333,216823
1153333,485393
1153333,485394
1153333,485395
1153333,485396
67415,4790
67415,28806
67415,178627
67415,2156
67415,11327
67415,4794
67415,21034
67415,9890
67415,251
67415,111176
67415,27610
67415,2224
67415,431
67415,27613
67415,116431
67415,132355
67415,18780
67415,10177
67415,12350
67415,12210
67415,6131
67415,96656
67415,913
1153334,314570
1153334,8087
1153334,71871
1153334,11412
1153334,52108
1153334,51438
1153334,7421
1153334,24529
1153334,149658
1153334,459451
1153334,390053
1153334,366769
1153334,763
1153334,70175
1153334,485495
1153334,10456
1153334,480275
1153334,40986
1153334,17195
1153334,480277
1153334,20915
1153334,399228
1153334,2983
1153334,459460
1153334,480279
1153334,485508
1153334,34114
1153334,7422
1153334,52121
1153334,7424
1153334,19185
1153334,24534
1153334,7423
1153334,18772
1153334,7425
1153334,71943
1153334,21231
1153334,100134
1153334,72560
1153334,1279
1153334,103804
1153334,2
1153334,14007
1153334,43758
1153334,117
1153334,89792
1153334,1238
1153334,120183
1153334,37883
1153334,38479
1153334,120185
1153334,480284
1153334,6230
1153334,95452
1153334,32874
1153334,41006
1153334,9685
1153334,10459
1153334,51394
1153334,13598
1153334,18378
1153334,1927
1153334,173712
1153334,69291
1153334,158130
1153334,479712
1153334,485558
1153334,28387
1153334,1398
1153334,15995
1153334,95304
1153334,95310
1153334,6196
1153334,480290
1153334,281271
1153334,361798
1153334,485568
1153334,777
1153334,120506
1153334,7429
1153334,196784
1153334,1384
1153334,480293
1153334,3331
1153334,783
1153334,21250
1153334,3000
1153334,120196
1153334,50333
1153334,125547
1153334,58753
1153334,35018
1153334,86159
1153334,139716
1153334,4787
1153334,480295
1153334,27435
1153334,10465
1153334,459476
101263,485607
1153335,385958
1153335,92660
1153335,16949
1153335,53754
1153335,13061
1153335,2939
1153335,48679
1153335,84004
1153335,485616
1153335,485617
1153335,92665
1153335,485619
1153335,16960
1153335,456033
1153335,39769
1153335,485623
1153335,485624
1153335,93035
1124682,1229
1124682,1230
1124682,8215
1124682,20601
1124682,20602
1124682,3519
1124682,31990
1124682,1898
1124682,2351
1124682,12190
1124682,12195
1124682,111176
1124682,12198
1124682,12199
1124682,1468
1124682,3630
1124682,10971
1124682,27613
1124682,20609
1124682,18780
1124682,10177
1124682,12210
1124682,12350
1124682,12215
1124682,12226
1124682,12230
1124682,12239
1124682,12236
1124682,12237
1124682,12241
1124682,1246
1124682,12245
1124682,12246
1124682,108446
1124682,10187
1153336,485666
1153336,110567
1153336,1897
1153336,482628
1153336,174877
1153336,19115
1153336,482725
1153336,86713
1153336,197993
1153336,19122
1153336,485678
1153336,174968
1153336,485364
1153336,482666
1153336,485685
1153337,295
1153337,485687
1153337,485666
1153337,485689
1153337,482590
1153337,483061
1153337,1649
1153337,84304
1153337,482498
1153337,485697
1153337,123765
1153337,485699
1153337,19114
1153337,483069
1153337,482602
1153337,599
1153337,483072
1153337,1455
1153337,190504
1153337,27111
1153337,483076
1153337,331121
1153337,452040
1153337,848
1153337,485714
1153337,2075
1153337,22508
1153337,485717
1153337,41828
1153337,1660
1153337,78057
1153337,21401
1153337,482708
1153337,483085
1153337,31453
1153337,17852
1153337,219405
1153337,67196
1153337,483090
1153337,123777
1153337,483092
1153337,483093
1153337,485383
1153337,218382
1153337,252619
1124683,26361
1124683,31596
1124683,763
1124683,1916
1124683,468884
1124683,184
1124683,18370
1124683,44454
1124683,400324
1124683,485746
1124683,5178
1124683,2352
1124683,189611
1124683,485750
1124683,109549
1124683,17688
1124683,485754
1124683,485755
1124683,33042
1124683,90502
1124683,125371
1124683,5129
1124683,1279
1124683,67619
1124683,404807
1124683,16972
1124683,485767
1124683,181866
1124683,485769
1124683,181867
1124683,307656
1124683,269187
1124683,202
1124683,485776
1124683,203
1124683,5189
1124683,126306
1124683,485780
1124683,468892
1124683,31421
1124683,33304
1124683,485784
1124683,485785
1124683,48391
1124683,33046
1124683,33044
1124683,1924
1124683,18378
1124683,485792
1124683,448146
1124683,29837
1124683,219358
1124683,60614
1124683,41015
1124683,523
1124683,43279
1124683,13583
1124683,33048
1124683,372270
1124683,485804
1124683,212
1124683,213
1124683,220172
1124683,9702
1124683,1384
1124683,22239
1124683,90965
1124683,485814
1124683,262040
1124683,1692
1124683,39471
1124683,44207
1124683,1691
1124683,400335
1124683,44208
1124683,219
1124683,71191
1124683,243947
1124683,222
1124683,28514
1124683,468901
1124683,170799
1124683,227
1153338,485834
1153338,10468
1153338,311286
1153338,485837
1153338,16164
1153338,128573
1153338,100214
1153338,434710
1153338,485842
1153338,485843
1153338,485844
1153338,485845
1153338,30613
1153338,485847
1153338,485848
1153338,128572
1153338,485850
1153338,390520
1153338,100651
1153338,9890
1153338,485854
1153338,216411
1153338,434711
1153338,485857
1153338,311288
1153338,485861
1153338,4960
1153338,485863
1153338,311289
1153338,485865
1153338,485866
1153338,485867
1153338,3229
1153338,128571
1153338,485870
1153338,485871
1153338,311290
1153338,270366
1153338,485875
1153338,41219
1153338,436149
1153338,5325
1153338,16080
1153338,16079
1153338,16105
1153338,485882
1153338,267769
1153338,485884
1153338,11903
1153338,434714
1153338,311292
1153338,5331
1153338,16104
1153338,485890
1153338,485891
1153338,485892
1153338,485893
1153338,485894
1153338,485895
1153338,16132
1153338,485897
1153338,485898
1153338,485899
1153338,4613
1153338,485901
1153338,406529
1153338,62528
1153338,127072
1153338,311293
1153338,16059
1153338,485907
1153338,485908
1153338,485909
1153338,485910
1153338,485911
1153338,197391
1153338,19074
1153338,485914
1153338,485915
1153338,485916
1153338,434716
1153338,288195
1153338,4619
1153338,170487
1153338,260634
1153338,6262
1153338,485925
1153338,20276
1153338,128574
1153338,311295
1153338,485930
1153338,74180
1153338,11063
1153338,485933
1153338,485934
1153338,41226
1153338,485936
1153338,10469
1153338,485938
1153338,10599
1153338,485940
1153338,37584
1153338,16095
1153338,11066
1153338,129005
1153339,52108
1153339,51438
1153339,24529
1153339,7421
1153339,7422
1153339,28387
1153339,28384
1153339,95462
1153339,3330
1153339,459474
1153340,53964
1153340,31421
1153340,805
1153340,17728
1153340,4466
1153340,1692
1153340,219
1153340,481480
1153340,481271
1153340,481482
1153341,999
1153341,185095
1153341,26138
1153341,6596
1153341,6608
1153341,26425
181867,181861
181867,1916
181867,184
181867,485997
181867,4795
181867,485999
181867,462433
181867,181865
181867,181866
181867,181868
181867,13574
181867,202
181867,485776
181867,486007
181867,126306
181867,61415
181867,485785
181867,1924
181867,805
181867,18378
181867,181870
181867,486015
181867,181873
181867,220935
181867,13583
181867,187928
181867,213
181867,181875
181867,10834
181867,228243
181867,13590
181867,486025
181867,219
181867,486027
181867,74991
181867,486029
181867,1522
1153342,154283
1153342,88745
1153342,268818
1153342,481661
1153342,187454
1153342,481451
1153342,481452
1153342,481666
1153342,481455
1153342,481458
1153342,481671
1153342,1518
1153342,14020
1153342,126330
1153342,481676
1153342,91553
1153342,154349
1153342,420415
1153342,481465
1153342,88857
1153342,15344
1153343,486055
1153343,99039
1153343,225666
1153343,87776
1153343,1464
1153343,1465
1153343,102209
1153343,377040
1153343,486066
1153343,486067
1153343,130252
1153343,130253
1153343,281271
1153343,17108
1153343,486073
1153343,486075
1153343,130308
1153343,51161
1153343,94538
1153343,99049
1153343,486080
1153343,486081
1153343,60803
1153343,486083
1153343,20297
1153343,7216
1153343,47881
1153343,486087
1153343,7220
1153343,486090
1153343,202722
1153343,130258
1153343,10339
1153343,486095
1153343,39452
1153343,486098
1153343,1467
1153343,486100
1153343,58942
1153343,486102
1153343,486103
1153343,99092
1153343,349663
1153343,402501
1153343,2
1153343,240599
1153343,21151
1153343,28143
1153343,99105
1153343,32783
1153343,486114
1153343,486115
1153343,99113
1153343,388317
1153343,10829
1153343,486119
1153343,486120
1153343,11858
1153343,130275
1153343,130277
1153343,61139
1153343,185909
1153343,58958
1153343,4159
1153343,486128
1153343,486130
1153343,486131
1153343,486132
1153343,21881
1153343,58963
1153343,319334
1153343,486136
1153343,135
1153343,254241
1153343,35934
1153343,32797
1153343,486142
1153343,48610
1153343,99151
1153343,486146
1153343,185910
1153343,486149
1153343,130284
1153343,130304
1153343,21241
1153343,99169
1153343,130292
1153343,17139
1153343,225694
1153343,130295
1153343,35943
1153343,130297
1153343,486162
1153343,1474
1153343,130302
1153343,486166
1153343,486167
1153343,82225
1153343,486170
1153343,130306
1153343,486172
1153343,1476
1153343,1477
1153343,486177
1153343,130309
1153343,486179
1153343,486180
1153343,150253
1153343,1478
1153343,685
1153343,286413
1153343,486187
1153343,192231
1153343,486189
1153343,4189
1153343,486192
1153343,47397
1153343,32015
1153343,349662
1153343,486196
1153343,130313
1153343,51190
1153343,61174
1153343,99214
1153343,129157
1153343,35931
1153343,486204
1153343,486205
1153344,481754
1153344,30347
1153344,174955
1153344,818
1153344,3720
1153344,481759
1153344,481760
1153344,481761
1153344,481762
1153344,175054
1153344,481765
1153344,255096
1153344,481767
1153344,17425
1153344,17388
1153344,138460
1153344,106048
1153344,481772
1153344,17404
1153344,45296
1153344,1631
1153344,8001
1153344,23269
1153344,150049
1153344,106969
1153344,45760
1153344,7484
1153344,481783
1153344,16630
1153344,481786
1153344,481787
1153344,481788
1153344,481789
1153344,481790
1153344,69348
1153344,467435
1153344,481793
1153344,43076
1153345,482477
1153345,15826
1153345,482763
1153345,90188
1153345,19117
1153345,482500
1153345,86709
1153345,482768
1153345,482769
1153345,86715
1153345,482771
1153345,19114
1153345,184196
1153345,19115
1153345,4458
1153345,19120
1153345,86713
1153345,86716
1153345,482784
1153345,19121
1153345,486270
1153345,486271
1153345,90195
1153345,482790
1153345,19123
1153345,86718
1153345,486277
1153345,19124
1153345,20103
